id,actores,directores
755,"['George Clooney', 'Quentin Tarantino', 'Harvey Keitel', 'Juliette Lewis', 'Ernest Liu', 'Salma Hayek', 'Cheech Marin', 'Danny Trejo', 'Tom Savini', 'Fred Williamson', 'Michael Parks', 'Brenda Hillhouse', 'John Saxon', 'Marc Lawrence', 'Kelly Preston', 'John Hawkes', 'Tito Larriva', 'Peter Atanasoff', 'Johnny Vatos Hernandez', 'Aimee Graham', 'Heidi McNeal', 'Ernest M. Garcia', 'Gregory Nicotero', 'Cristos', 'Mike Moroff', 'Tia Texada', 'Janine Jordae', 'Ungela Brockman', 'Michelle Berube', 'Michael McKay', 'Jake McKinnon', 'Walter Phelan', 'Wayne Toth']",['Robert Rodriguez']
11859,"['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald', 'Miguel Sandoval', 'Johann Carlo', 'Salma Hayek', 'John Bedford Lloyd', 'Jenette Goldstein', 'Paul Dillon', 'Olek Krupa', 'Gustav Vintas', 'Marc Macaulay', 'Ruben Rabasa', 'Sonny Carl Davis', 'Dan Hedaya', 'Antoni Corone', 'Dan Hedaya']",['Andrew Sipes']
28387,"['Josh Hamilton', ""Olivia d'Abo"", 'Carlos Jacott', 'Eric Stoltz', 'Chris Eigeman', 'Jason Wiles', 'Parker Posey', 'Samuel Gould', 'Catherine Kellner', 'Jonathan Baumbach', 'Peter Czernin', 'Eliza Roberts', 'Christopher Reed', 'Noah Baumbach', 'Dean Cameron', 'Elliott Gould', 'David DeLuise', 'Cara Buono', 'Perrey Reeves', 'Lauren Katz', 'John Lehr']",['Noah Baumbach']
48750,"['Jean-Paul Belmondo', 'Michel Boujenah', 'Alessandra Martines', 'Salomé Lelouch', 'Annie Girardot', 'Philippe Léotard', 'Philippe Khorsand', 'Ticky Holgado', 'Rufus', 'Nicole Croisille', 'William Leymergie', 'Jean Marais', 'Micheline Presle', 'Darry Cowl', 'Clémentine Célarié', 'Daniel Toscan du Plantier']",['Claude Lelouch']
20927,"['Christian Slater', 'Mary Stuart Masterson', 'Pamela Adlon', 'Josh Brolin', 'Brian Tarantina', 'Debra Monk', 'Mary Alice', 'Kenneth Cranham', 'Ally Walker', 'Anne Pitoniak', 'Michael Haley', 'Cass Morgan', 'Gina Torres', 'Nick Tate', 'Víctor Sierra', 'Michael Mantell', 'Zachary Chaltiel', 'Claire Jacobs', 'Paul Cassell', 'Yvonne Zima', 'Desiree Casado', 'Aldis Hodge', 'Jessica Brooks Grant', 'Jonathan Nocera', 'Leah Pepper', 'Donna Jean Fogel', 'S.A. Griffin', 'Edith Blume', 'Liz Sinclair', 'Al Cerullo', 'John D. Bair', 'Jamie Harrold', 'Adrian Lee', 'Andrea Leigh', 'Benjamin Rutkowski']",['Michael Goldenberg']
36929,"['Rick Moranis', 'Tom Arnold', 'Julianne Phillips', 'Carol Kane', 'Jeffrey Tambor', 'Curtis Armstrong', 'Don Knotts']",['Steve Miner']
9102,"['Peter Weller', 'Roy Dupuis', 'Jennifer Rubin', 'Andrew Lauer', 'Liliana Komorowska', 'Michael Caloz', 'Jason Cavalier', 'Ron White', 'Charles Edwin Powell']",['Christian Duguay']
124626,"['Nico', 'Tina Aumont', 'Jackson Browne', 'John Cale', 'Paul Morrissey', 'Viva', 'Ari Boulogne']",['Susanne Ofteringer']
27526,"['Jack Nicholson', 'David Morse', 'Anjelica Huston', 'Robin Wright', 'Piper Laurie', 'Richard Bradford', 'Priscilla Barnes', 'David Baerwald', 'Robbie Robertson', 'John Savage', 'Kari Wuhrer', 'Jennifer Leigh Warren', 'Kellita Smith', 'Bobby Cooper', 'Jeff Morris', 'Buddy Anderson', 'Edward L. Katz', 'Joe Viterelli', 'Eileen Ryan', 'Ryo Ishibashi', 'Dennis Fanning', 'Lisa Crawford', 'Jay Koiwai', 'Elizabeth Gilliam', 'Michael Ryan', 'Matthew Ryan', 'Leo Penn', 'Penelope Allen', 'Richard C. Sarafian']",['Sean Penn']
9623,"['Demi Moore', 'Alec Baldwin', 'Joseph Gordon-Levitt', 'Anne Heche', 'James Gandolfini', 'Lindsay Crouse', 'Tony Lo Bianco', 'Michael Constantine', 'Matt Craven', 'Todd Susman', 'Michael Rispoli', 'Julie Halston', 'Frank Adonis', 'Matthew Cowles', 'Polly Adams']",['Brian Gibson']
46785,"['Aida Mohammadkhani', 'Mohsen Kafili', 'Fereshteh Sadre Orafaiy', 'Anna Borkowska', 'Mohammad Shahani']",['Jafar Panahi']
400,"['Andy García', 'Christopher Lloyd', 'William Forsythe', 'Bill Nunn', 'Treat Williams', 'Jack Warden', 'Steve Buscemi', 'Fairuza Balk', 'Gabrielle Anwar', 'Christopher Walken', 'Michael Nicolosi', 'Sarah Trigger', 'David Stratton', 'Jenny McCarthy']",['Gary Fleder']
880,"['Willeke van Ammelrooy', 'Els Dottermans', 'Dora van der Groen', 'Veerle van Overloop', 'Esther Vriesendorp', 'Arne Bang-Hansen', 'Thyrza Ravesteijn', 'Mil Seghers', 'Jan Decleir', 'Elsie de Brauw', 'Reinout Bussemaker', 'Marina de Graaf', 'Wimie Wilhelm', 'Fran Waller Zeper']",['Marleen Gorris']
146599,"['Al Freeman, Jr.', 'Phylicia Rashād', 'Paula Kelly', 'Salli Richardson-Whitfield', 'Anna Maria Horsford', 'Bernie Casey', 'Isaac Hayes', 'Ray J', 'Polly Bergen', 'Taj Mahal', 'Leon Robinson']",['Tim Reid']
188588,"['Victoria Foyt', 'Viveca Lindfors', 'Jon Robin Baitz', 'Savannah Smith Boucher', 'Roscoe Lee Browne', 'Andre Gregory', 'Nick Gregory', 'Melissa Leo', 'Roddy McDowall', 'Martha Plimpton', 'Ron Rifkin', 'Diane Salinger', 'Brooke Smith', 'Kristoffer Tabori', 'Holland Taylor', 'Henry Jaglom']",['Henry Jaglom']
8447,"['Mark Rylance', 'Kristin Scott Thomas', 'Patsy Kensit', 'Jeremy Kemp', 'Douglas Henshall', 'Annette Badland', 'Chris Larkin', 'Anna Massey']",['Philip Haas']
10534,"['Jeff Bridges', 'Caroline Goodall', 'John Savage', 'Scott Wolf', 'Jeremy Sisto', 'Ryan Phillippe', 'David Lascher', 'David Lascher', 'Eric Michael Cole', 'Jason Marsden', 'David Selby', 'Julio Oscar Mechoso', 'Zeljko Ivanek', 'Balthazar Getty', 'Ethan Embry']",['Ridley Scott']
17414,"['Jason Alexander', 'Faye Dunaway', 'Eric Lloyd', 'Rupert Everett', 'Graham Sack', 'Paul Reubens', 'Glenn Shadix', 'Nathan Davis', 'Jennifer Bassey', 'Judith Scott', 'Bruce Beatty', 'Danny Comden', 'Steven Gilborn', 'Lois De Banzie', 'Natalie Core', 'Paula Malcomson']",['Ken Kwapis']
13997,"['Chris Farley', 'David Spade', 'Grant Heslov', 'Tim Matheson', 'Gary Busey', 'Bruce McGill', 'Christine Ebersole', 'Timothy Carhart', 'Michael Patrick Carter', 'Boyd Banks', 'David St. James', ""Skip O'Brien"", 'Branden R. Morgan', 'Gypsy Spheeris', 'John Ashker', 'Jonathan Everett Lewis', 'James Noah']",['Penelope Spheeris']
2086,"['Johnny Depp', 'Courtney Chase', 'Charles S. Dutton', 'Christopher Walken', 'Roma Maffia', 'Peter Strauss', 'Gloria Reuben', 'Marsha Mason', 'Miguel Nájera', 'Bill Smitrovich', 'G.D. Spradlin', 'Charles Carroll']",['John Badham']
61548,"['Jason Patric', 'Thandie Newton', 'Larry Drake', 'Sam Waterston', 'Eric Mabius', 'Sarah-Jane Wylde']",['John Duigan']
9095,"['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Glenn Close', 'Kathy Staff', 'Michael Sheen', 'Bronagh Gallagher', 'Linda Bassett', 'Ciarán Hinds', 'Henry Goodman']",['Stephen Frears']
12158,"['Eddie Murphy', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison', 'John Witherspoon', 'Zakes Mokae', 'Joanna Cassidy', 'W. Earl Brown', 'Simbi Khali']",['Wes Craven']
9283,"['Matt Dillon', 'Noah Emmerich', 'Annabeth Gish', 'Lauren Holly', 'Timothy Hutton', 'Uma Thurman', 'Mira Sorvino', 'Michael Rapaport', ""Rosie O'Donnell"", 'Pruitt Taylor Vince', 'Max Perlich', 'Martha Plimpton', 'Natalie Portman', 'Anne Bobby', 'Richard Bright', 'Sam Robards', 'David Arquette', 'Adam LeFevre', 'John Carroll Lynch', 'Tom Gibis', 'Greg Dulli', 'John Scurti', 'Frank Anello', ""Camille D'Ambrose"", 'Sarah Katz', 'Martin Ruben', 'Allison Levine', 'Earl R. Burt', 'Trent Nicholas Thompson', 'Nicole Ranallo', 'Joyce Lacey', 'Anne W. Erickson', 'Oliver Osterberg', 'Sterling Robson', 'Herbie Ade', 'Tammara Melloy', 'Lori J. Ness', 'Rachel Oliva', 'Tomas Settell']",['Ted Demme']
9208,"['John Travolta', 'Christian Slater', 'Samantha Mathis', 'Delroy Lindo', 'Bob Gunton', 'Frank Whaley', 'Howie Long', 'Vondie Curtis-Hall', 'Jack Thompson', 'Vyto Ruginis', 'Ousaun Elam', 'Shaun Toub', 'Casey Biggs', 'Jeffrey J. Stephen', 'Joey Box']",['John Woo']
40154,"['Richard Briers', 'Joan Collins', 'Michael Maloney', 'Nicholas Farrell', 'Jennifer Saunders', 'Julia Sawalha', 'Celia Imrie', 'John Sessions', 'Adrian Scarborough', 'Hetta Charnley', 'Gerard Horan', 'Brian Pettifer', 'Patrick Doyle', 'Shaun Prendergast']",['Kenneth Branagh']
406,"['Vincent Cassel', 'Hubert Koundé', 'Saïd Taghmaoui', 'Abdel Ahmed Ghili', 'Souleymane Dicko', 'Héloïse Rauth', 'Benoît Magimel', 'Edouard Montoute', 'Marc Duret', 'Joseph Momo', 'Vincent Lindon', 'Christophe Rossignon', 'Mathieu Kassovitz', 'Philippe Nahon', 'Zinedine Soualem', 'Rywka Wajsbrot', 'Olga Abrego', 'Laurent Labasse', 'Choukri Gabteni', 'Karin Viard']",['Mathieu Kassovitz']
45549,"['Sadie Frost', 'Jude Law', 'Sean Pertwee', 'Fraser James', 'Sean Bean', 'Marianne Faithfull', 'Jonathan Pryce', 'Ralph Ineson', 'Eamonn Walker', 'Lee Whitlock', 'Jason Isaacs', 'Melanie Hill', 'Tilly Vosburgh', 'Brian Croucher', 'Chris Constantinou', 'Clint Dyer', 'Simon Bateso', 'Polly Moore', 'Vinny Mann', 'Julian Sandell', 'Daniel Newman']",['Paul W.S. Anderson']
63076,"['Nick Broomfield', 'Heidi Fleiss', 'Madam Alex', 'Ivan Nagy', 'Corinne Bohrer', 'Ron Jeremy', 'Daryl Gates']",['Nick Broomfield']
11062,"['Al Pacino', 'John Cusack', 'Bridget Fonda', 'Danny Aiello', 'Martin Landau', 'David Paymer', 'Richard Schiff']",['Harold Becker']
13685,"['Luke Wilson', 'Owen Wilson', 'Lumi Cavazos', 'Andrew Wilson', 'Robert Musgrave', 'Haley Miller', 'James Caan', 'Ned Dowd', 'Shea Fowler', 'Brian Tenenbaum', 'Jenni Tooley', 'Temple Nash']",['Wes Anderson']
47475,"['Ellen DeGeneres', 'Bill Pullman', 'Joan Cusack', 'Dean Stockwell', 'Joan Plowright', 'Hope Davis', 'Ellen Cleghorne', 'Christine Cattell', 'Robert Goulet']",['Nick Castle']
2045,"['Ray Liotta', 'Linda Fiorentino', 'Peter Coyote', 'Christopher McDonald', 'David Paymer', 'Duncan Fraser', 'Colleen Rennison', 'Caroline Elliott', 'Stellina Rusich']",['John Dahl']
9614,"['Adam Sandler', 'Ben Stiller', 'Christopher McDonald', 'Julie Bowen', 'Frances Bay', 'Carl Weathers', 'Richard Kiel', 'Bob Barker', 'Allen Covert', 'Joe Flaherty', 'Lee Trevino', 'Robert Smigel', 'Dennis Dugan', 'Kevin Nealon', 'Verne Lundquist', 'Jared Van Snellenberg', 'Ken Camroux']",['Dennis Dugan']
688,"['Meryl Streep', 'Clint Eastwood', 'Annie Corley', 'Victor Slezak', 'Jim Haynie', 'Sarah Kathryn Schmitt', 'Christopher Kroon', 'Phyllis Lyons', 'Debra Monk', 'Richard Lage', 'Michelle Benes', 'Alison Wiegert']",['Clint Eastwood']
11907,"['Maria Schrader', 'Pierre Sanoussi-Bliss', 'Michael von Au', 'Elisabeth Trissenaar', 'Joachim Król', 'Ingo Naujoks']",['Doris Dörrie']
10874,"['Tim Curry', 'Kevin Bishop', 'Jennifer Saunders', 'Billy Connolly', 'Dave Goelz', 'Frank Oz', 'Steve Whitmire', 'David Nicholls', 'Frederick Warder', 'Harry Jones', 'Peter Geeves', 'Jessica Hamilton']",['Brian Henson']
89333,"['Christy Turlington', 'Azzedine Alaïa', 'Giorgio Armani', 'Nadja Auermann', 'Sandra Bernhard', 'Kate Betts', 'Brandi', 'Carla Bruni', 'Naomi Campbell', 'Nino Cerruti', 'Helena Christensen', 'Francesco Clemente', 'Grace Coddington', 'Cindy Crawford', 'Rufus Crawford', 'Jaye Davidson', 'Arthur Elgort', 'Linda Evangelista', 'Gianfranco Ferré', 'John Galliano', 'Valentino Garavani', 'Jean Paul Gaultier', 'Yasmeen Ghauri', 'Lady Amanda Harlech', 'Tricia Helfer', 'Karl Lagerfeld', 'Yasmin Le Bon', 'Kimora Lee', 'Polly Mellen', 'Isaac Mizrahi', 'Kate Moss', 'Oribe', 'Stephanie Roberts', 'RuPaul', 'Ève Salvail', 'Claudia Schiffer', 'Christian Slater', 'André Leon Talley', 'Niki Taylor', 'Stella Tennant', 'Liz Tilberis', 'Patricia Velásquez', 'Gianni Versace', 'Veronica Webb', 'Bruce Weber', 'Emma Wiklund', 'Anna Wintour', 'Sharon Stone']",['Robert Leacock']
96357,"['Raymond J. Barry', 'Rustam Branaman', 'Jennifer MacDonald', 'Taylor Nichols', 'David Selby', 'Paul Williams', 'April Grace', 'Biff Yeager', 'Tom Bresnahan']",['James Bruce']
197,"['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau', 'Patrick McGoohan', 'Angus Macfadyen', 'Brendan Gleeson', 'James Robinson', 'James Cosmo', 'Sean McGinley', 'Gerda Stevenson', 'Mhairi Calvey', 'Jeanne Marine', 'Sean Lawlor', 'Sandy Nelson', 'Alan Tall', 'Andrew Weir', 'Brian Cox', 'Peter Hanly', 'Stephen Billington', 'Tommy Flanagan', 'Rupert Vansittart', 'Tam White', 'Ian Bannen', ""David O'Hara"", 'Peter Mullan', 'David Gant', 'Malcolm Tierney', 'Martin Murphy', 'Gerard McSorley', 'Bernard Horsfall', 'Richard Leaf', 'Liam Carney', 'Ralph Riach', 'Barry McGovern', 'John Kavanagh', 'Alun Armstrong', 'Julie Austin', 'Alex Norton', 'Michael Byrne', 'William Scott-Masson', 'Dean Lopata', 'Donal Gibson', 'Jimmy Chisholm', 'John Murtagh', 'David McKay', ""Niall O'Brien"", 'Martin Dempsey', 'Jimmy Keogh', 'Joe Savino', 'Mal Whyte', 'Paul Tucker', 'Graeme Ford', 'Greg Jeloudov', 'Rana Morrison', ""Jer O'Leary""]",['Mel Gibson']
103,"['Robert De Niro', 'Cybill Shepherd', 'Harvey Keitel', 'Jodie Foster', 'Peter Boyle', 'Leonard Harris', 'Albert Brooks', 'Diahnne Abbott', 'Gino Ardito', 'Martin Scorsese', 'Murray Moston', 'Richard Higgs', 'Bill Minkin', 'Bob Maroff', 'Victor Argo', 'Joe Spinell', 'Frank Adu', 'Brenda Dickson', 'Norman Matlock', 'Harry Northup', 'Harlan Cary Poe', 'Steven Prince', 'Peter Savage', 'Nicholas Shields', 'Ralph S. Singleton', 'Annie Gagen', 'Carson Grant', 'Mary-Pat Green', 'Debbi Morgan', 'Don Stroud']",['Martin Scorsese']
33542,"['Jackie Chan', 'Anita Mui', 'Françoise Yip', 'Bill Tung', 'Marc Akerstream', 'Garvin Cross', 'Morgan Lam', 'Kris Lord', 'Carrie Cain-Sparks']",['Stanley Tong']
43566,"['Meryl Streep', 'Liam Neeson', 'Edward Furlong', 'Alfred Molina', 'Daniel von Bargen', 'Julia Weldon', 'Daniel von Bargen', 'John Heard', 'Ann Magnuson', 'Alison Folland', 'Bernadette Quigley', 'Timothy Patrick Cavanaugh', 'Sharon Ullrick', 'Paul Giamatti', 'Jordan Lund']",['Barbet Schroeder']
71754,"['Helena Bonham Carter', 'Clive Russell', 'Craig Olejnik', 'Kate Nelligan', 'Kenneth Welsh', 'Andrea Morris']",['Mort Ransen']
43612,"['Michel Serrault', 'Eddy Mitchell', 'Sabine Azéma', 'Carmen Maura', 'François Morel', 'Patrick Bouchitey', 'Roger Gicquel', 'Catherine Jacob', 'Yolande Moreau', 'Olivier Saladin', 'Joël Cantona', 'Daniel Russo', 'Eric Cantona']",['Étienne Chatiliez']
51352,"['Kenneth Branagh', 'Glenn Close']",['Jon Blair']
16934,"['Tobias Arnold', 'Ruth Sheen', 'Roger Lloyd Pack', ""Hugh O'Conor"", 'Norman Caro', 'Dorothea Alexander', 'Charlotte Coleman', 'Paul Stacey', 'Samantha Edmonds', 'Robert Demeger', 'Jack Deam', 'Peter Pacey', 'Joost Siedhoff', 'Vilma Hollingbery', 'Frank Mills', 'Rupert Farley', 'Malcolm Sinclair', 'Charlie Creed-Miles', 'Antony Sher', 'Hazel Douglas', 'Arthur Cox', 'John Thomson', 'Jean Warren', 'Simon Kunz', 'Frank Coda', 'Tim Potter', 'Cate Fowler', 'John Abbott']",['Benjamin Ross']
10324,"['Sarah Jessica Parker', 'Elle Macpherson', 'Scarlett Johansson', 'Eric Schaeffer', 'Dominic Chianese', 'Emily Hart', 'Ben Stiller']",['Eric Schaeffer']
78406,"['Andy García', 'Alan Arkin', 'Rachel Ticotin', 'Joe Pantoliano', 'Ally Walker', 'David Ogden Stiers', 'Kevin McCarthy', 'Richard Bradford', 'Holland Taylor']",['Andrew Davis']
55731,"['Halle Berry', 'Jim Belushi', 'Casey Affleck', 'Eliza Dushku', 'Kevin Tighe', 'Anthony Ruivivar', 'Steve Zahn', 'Dion Basco', 'J. Moki Cho', 'Nadja Pionilla', 'Adriane Napualani Uganiza', 'Sara Tanaka', 'Bill Hunter', 'Joel Edgerton']",['Charles T. Kanganis']
32119,"['Henry Czerny', 'Johnny Morina', 'Brian Dooley', 'Philip Dinn', 'Brian Dodd']",['John N. Smith']
11066,"['Eddie Murphy', 'Robin Givens', 'Halle Berry', 'David Alan Grier', 'Grace Jones', 'Martin Lawrence', 'Geoffrey Holder', 'Eartha Kitt', 'Chris Rock', 'Tisha Campbell-Martin', 'Lela Rochon', 'John Canada Terrell', 'John Witherspoon']",['Reginald Hudlin']
11104,"['Brigitte Lin', 'Tony Leung Chiu-Wai', 'Faye Wong', 'Takeshi Kaneshiro', 'Valerie Chow', 'Piggy Chan', 'Kwan Lee-Na', 'Wong Chi-Ming', 'Leung San', 'Rico Chu Tak-On', 'Lynne Langdon', 'Vickie Eng']",['Wong Kar-wai']
37975,"['Sergio Castellitto', 'Tiziana Lodato', 'Franco Scaldati', 'Leopoldo Trieste', 'Clelia Rondinella', 'Tano Cimarosa', 'Nicola Di Pinto', 'Costantino Carrozza', 'Jane Alexander (III)', 'Tony Sperandeo', 'Leo Gullotta', 'Luigi Maria Burruano', 'Carmello Di Mazzarelli', 'Antonella Attili', 'Domenico Dolce', 'Stefano Gabbana', 'Maria Rosa Parrelo', 'Rita Lia', 'Alessandro Guarrera', 'Spiro Scimone', 'Francesco Sframeli', 'Tony Palazzo', 'Domenico Gennaro', 'Emilio Scimone', 'Massimo Pupella', 'Giorgio Guerrieri', 'Salvatore Billa', 'Filippo Tarantino', 'Onofrio Ducato', 'Paolo Noto', 'Turi Killer', 'Pino Calabrese', 'Antonio Miceli', 'Aurora Quattrocchi', 'Elia Nicosia', 'Simona Merito', 'Giuseppe Zarbo', 'Sandro Piro', 'Vincenzo Fiorenza', 'Vincenzo Fiorenza', 'Filippo Spitale', 'Pino Pellegrino', 'Rosario Lanzafame', 'Pippo Provvidenti', 'Giorgio Libassi', 'Pasquale Palumbo', 'Angelo Colajemma', 'Antonello Puglisi', 'Daniele Ferretti', 'Filippo Alesi', 'Emilio Adrisani', 'Francesco Guzzo', 'Giuseppe Funari', 'Bruno Torrisi', 'Umberto Terranove', 'Rosolino Cottone', 'Giovanni Alamia', 'Corrado Solari', 'Omero Capanna', 'Marzio Honorato']",['Giuseppe Tornatore']
2074,"['Ben Stiller', 'Patricia Arquette', 'Téa Leoni', 'Mary Tyler Moore', 'Alan Alda', 'George Segal', 'Lily Tomlin', 'Josh Brolin', 'Richard Jenkins', 'Celia Weston', 'Glenn Fitzgerald', 'Beth Ostrosky', 'Cynthia Lamontagne', 'David Patrick Kelly', 'John Ford Noonan', 'Charlet Oberly', 'Nadia Dajani', 'Don Creech', 'Clarke Bittner', 'Tony Kruk', 'Jonathan Teague Cook', 'Steve Moreno', 'Tori Davis', 'Shawn Michael Howard', 'Suzanne Snyder']",['David O. Russell']
27793,"['Jason James Richter', 'Melody Kay', 'Kevin McNulty', 'Tracey Ellis', 'Jack Black', 'Carole Finn', 'Ryan Bollman', 'Freddie Jones', 'Julie Cox', 'Moya Brady', 'Tony Robinson', 'Thomas Petruo', 'Nicole Parker', 'Adrien Dorval']",['Peter MacDonald']
44284,"['Amel Hedhili', 'Najia Ouerghi', 'Fatima Ben Saïdane', 'Zahira Ben Ammar', 'Sabah Bouzouita', 'Hend Sabry']",['Moufida Tlatli']
290157,['Maggie Cogan'],['Michel Negroponte']
110972,"['Josh Charles', 'Anne Heche', 'John Goodman', 'Christine Lahti', 'Christine Ebersole', 'Peter Riegert', 'Dey Young', 'Bob Balaban', 'Wil Wheaton']",['Bryan Gordon']
32622,"['Miranda Rhyne', 'Charlotte Eve Blythe', 'Anna Levine', 'John Ventimiglia', 'Io Tillett Wright']",['Rebecca Miller']
73067,"['Matt Dillon', 'Corban Walker', 'Gabriel Byrne', 'Anne Parillaud', 'Niall Toibin', 'Owen Roe', 'Colin Farrell']",['Michael Lindsay-Hogg']
11863,"['David Caruso', 'Linda Fiorentino', 'Chazz Palminteri', 'Michael Biehn', 'Richard Crenna', 'Angie Everhart', 'Donna Murphy', 'Holt McCallany', 'David Hunt', 'Kevin Tighe', 'Robin Thomas', 'Victoria Smith', 'Drew Snyder', 'Sandy Berumen', 'Buddy Joe Hooker', 'Bobby Bass', 'Dick Ziker', 'Victor Wong', 'Kenneth Tigar', 'Ron Yuan', 'John Wyman']",['William Friedkin']
55475,"['Luisito Marti', 'Alfonso Zayas', 'Caridad Ravelo', 'Raúl Carbonell hijo', 'Rafael Villalona', 'Joel Garcia', 'Randolph Feliz', 'Bersaida Vega', 'Rosalba Rolón', 'Manny Gironny', 'Ledesma', 'Rafael Decena', 'Graciela Mas', 'Carlota Carretero', 'Fermín Suárez']",['Ángel Muñiz']
124636,"['Lloyd Dunn', 'Chris Grigg', 'Mark Hosler', 'Don Joyce', 'Doug Kahn', 'Casey Kasem', 'Alan Korn', 'Richard Lyons', 'Paul Neff', 'John Oswald', 'Josh Pearson', ""David 'Weatherman' Wills""]",['Craig Baldwin']
9101,"['Kelsey Grammer', 'Lauren Holly', 'Rob Schneider', 'Harry Dean Stanton', 'Bruce Dern', 'William H. Macy', 'Rip Torn', 'Ken Hudson Campbell', 'Toby Huss', 'Duane Martin', 'Bradford Tatum', 'Harland Williams', 'James Martin Jr.', 'Jonathan Penner', 'Jordan Marder', 'James Harper', 'Matt Landers', 'Joseph Latimore', 'Patton Oswalt', 'Joe Soto', 'John Shepherd', 'Pierrino Mascarino', 'Dennis Fimple', 'Ancel Cook', 'Rudy Hornish', 'Tommy Terrell', 'Elliot Easton', 'Michael Connors', 'Paul Tranghese', 'Mitchell R. Danton', 'Jackson Sleet', 'Annie Talbot', 'Bob Dini', 'Andrew Christian English', 'Jamie James', 'Joseph Keawkalaya', 'Todd Odom', 'James Eric Anzalone', 'Brandon Ladd Burkey', 'Bruce Holman', 'Michael Koster', 'Felipe Rose', 'Timothy D. Rossi', 'Theodore Carl Soderberg', 'Gary Vinant-Tang', 'Gabrielle Wagner', 'Tirralan Watkins']",['David S. Ward']
123360,"['Jean Seberg', 'Mary Beth Hurt']",['Mark Rappaport']
5757,"['Dirk Shafer', 'Mary Stein', 'Claudette Sutherland', 'Cal Bartlett', 'Vivian Paxton', 'Michael Ornstein', 'Beth Broderick', 'Cynthia Szigeti', 'Dennis Bailey', 'Charles Sloane', 'Phyllis Franklin', 'Bill Brochtrup', 'Fort Atkinson', 'Felix Montano', 'Thom Collins', 'Paul D. Fow', 'Lu Leonard', 'Mindy Sterling', 'Phil Donahue']",['Dirk Shafer']
39428,"['Jacob Tierney', 'Drake Bell', 'Gena Rowlands', 'Diana Scarwid', 'Denis Leary', 'Leo Burmester', 'Stephanie Astalos-Jones', 'Jill Jane Clements', 'Frances Conroy', 'Sharon Blackwood', 'Peter McRobbie']",['Terence Davies']
124639,[],['Sandip Ray']
9302,"['Robert Redford', 'Michelle Pfeiffer', 'Stockard Channing', 'Joe Mantegna', 'Kate Nelligan', 'Glenn Plummer', 'James Rebhorn', 'Scott Bryce', 'Raymond Cruz', 'Dedee Pfeiffer', 'Michael Laskin', 'Lorielle New']",['Jon Avnet']
11000,"['Robin Williams', 'Gene Hackman', 'Nathan Lane', 'Dianne Wiest', 'Grant Heslov', 'Hank Azaria', 'Dan Futterman', 'Calista Flockhart', 'Christine Baranski', 'Tom McGowan']",['Mike Nichols']
249882,"['Martin Sheen', 'Michael York', 'Morgan Fairchild', 'Paul Guilfoyle', 'George Coe']",['Jakov Sedlar']
16388,"['Shari Albert', 'Maxine Bahns', 'Catharine Bolz', 'Connie Britton', 'Edward Burns', 'Peter Johansen', 'Jennifer Jostyn', 'Michael McGlone', 'Elizabeth McKay', 'Jack Mulcahy']",['Edward Burns']
9737,"['Will Smith', 'Martin Lawrence', 'Téa Leoni', 'Tchéky Karyo', 'Joe Pantoliano', 'Marg Helgenberger', 'Michael Imperioli', 'Theresa Randle', 'Anna Levine', 'Nestor Serrano', 'Kevin Corrigan', 'Julio Oscar Mechoso', 'Saverio Guerra', 'Vic Manni', 'Frank John Hughes', 'Mike Kirton', 'Emmanuel Xuereb', 'Ralph Gonzalez', 'John Salley', 'Lisa Boyle', 'Marc Macaulay', 'Karen Alexander', 'Heather Davis', 'Buddy Bolton', 'Will Knickerbocker', 'Tiffany Samuels', 'Cory Hodges', 'Scott Cumberbatch', 'Michael Taliferro', 'Fawn Reed', 'Joey Romano', 'Sam Ayers']",['Michael Bay']
30765,"['Stephen Lang', 'Ryan Slater', 'Yi Ding', 'Brian Wagner', 'Isabella Hofmann']",['Christopher Cain']
